"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"European Banking Federation","$26000",""," Blazej Blasikiwiecz ","No Revolving Door Profiles","Non Former Members of Congress"
"European Banking Federation","$26000",""," Sebastien De Brouwer ","No Revolving Door Profiles","Non Former Members of Congress"
"European Banking Federation","$26000",""," Wim Mijs ","No Revolving Door Profiles","Non Former Members of Congress"
