"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Citizens Financial Group","$560000",""," Jocelyn Kelly ","No Revolving Door Profiles","Non Former Members of Congress"
"Citizens Financial Group","$560000",""," Kenneth W Robinson ","No Revolving Door Profiles","Non Former Members of Congress"
"Smith-Free Group","$80000","Citizens Financial Group"," Andrew H Barbour ","Revolving Door Profiles","Non Former Members of Congress"
"Smith-Free Group","$80000","Citizens Financial Group"," Jon S Deuser ","Revolving Door Profiles","Non Former Members of Congress"
"Smith-Free Group","$80000","Citizens Financial Group"," Summer Mersinger ","Revolving Door Profiles","Non Former Members of Congress"
"TG&C Group","$90000","Citizens Financial Group"," David F Crane ","Revolving Door Profiles","Non Former Members of Congress"
