"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$310000","American Bankers Assn"," Sean G D'Arcy ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$310000","American Bankers Assn"," Ryan Ellis ","No Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$310000","American Bankers Assn"," Jeffrey McMillen ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$310000","American Bankers Assn"," Geoff Verhoff ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Wayne Abernathy ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Rodrigo Javier Alba ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," James Ballentine ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," William H Boger ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Cecelia A Calaby ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Naomi G Camper ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Hugh Carney ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," James Chessen ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Kenneth Clayton ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Richard Robert Cook ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Tanner Daniel ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Robert R Davis ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Edwin Elfmann ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Sarah Ferman ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Michael Gullette ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Jennifer Hatten ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Timothy E Keehan ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," John Kinsella ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Daniel Martini ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Sam Mayper ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," J Kevin A McKechnie ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Frederick Mitchell ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Robert S Nichols ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Adam Noah ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Gerald Joseph Pigg ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Diana Rodriguez ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Joan Gregory Saenz ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Lawrence Seyfried ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Jess Sharp ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Dan Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Joshua Stein ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Robert William Strand ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$9590000",""," Alison Touhey ","No Revolving Door Profiles","Non Former Members of Congress"
"Butera Israel & Becker","$40000","Texas Bankers Assn"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Butera Israel & Becker","$40000","Texas Bankers Assn"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$160000","American Bankers Assn HSA Council"," Shannon Finley ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$160000","American Bankers Assn HSA Council"," Ann Jablon ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$160000","American Bankers Assn HSA Council"," Brad Mollet ","Revolving Door Profiles","Non Former Members of Congress"
"Federal Resources Group","$20000","American Bankers Assn"," Haroon Khan ","Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$24642",""," Anthony Dimarco ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$24642",""," Courtney Larkin ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$24642",""," Kenneth Pratt ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$24642",""," Pamela Ricco ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$24642",""," Alejandro Sanchez ","No Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$120000","American Bankers Assn"," Brian Gaston ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$120000","American Bankers Assn"," Joel P Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$120000","American Bankers Assn"," Paul Poteet ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn"," Kyle Nevins ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn"," John J O'Neill ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn"," Manny Rossman ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn"," Jonathan Slemrod ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn"," Steve Stombres ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn Card Policy Council"," Kyle Nevins ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn Card Policy Council"," John J O'Neill ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn Card Policy Council"," Manny Rossman ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn Card Policy Council"," Jonathan Slemrod ","Revolving Door Profiles","Non Former Members of Congress"
"Harbinger Strategies","$200000","American Bankers Assn Card Policy Council"," Steve Stombres ","Revolving Door Profiles","Non Former Members of Congress"
"Morrison & Foerster","$200000","American Bankers Assn"," Nathan Taylor ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$215000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$215000",""," Clare Cusack ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$215000",""," Megan Mcgovern ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$215000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"North South Government Strategies","$120000","American Bankers Assn"," John D McMickle ","Revolving Door Profiles","Non Former Members of Congress"
"Ogilvy Government Relations","$240000","American Bankers Assn"," Dee Buchanan ","Revolving Door Profiles","Non Former Members of Congress"
"Ogilvy Government Relations","$240000","American Bankers Assn"," Gordon Taylor ","Revolving Door Profiles","Non Former Members of Congress"
"Ogilvy Government Relations","$240000","American Bankers Assn"," Karissa Willhite ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$140000","American Bankers Assn"," Bryan Blom ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$140000","American Bankers Assn"," Dwight Fettig ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$140000","American Bankers Assn"," Kelly McGrath ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$140000","American Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$140000","American Bankers Assn"," Dawn Sears ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$140000","American Bankers Assn"," Ben Turner ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$50000","American Bankers Assn Card Policy Council"," Bryan Blom ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$50000","American Bankers Assn Card Policy Council"," Dwight Fettig ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$50000","American Bankers Assn Card Policy Council"," Kelly McGrath ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$50000","American Bankers Assn Card Policy Council"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$50000","American Bankers Assn Card Policy Council"," Dawn Sears ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$50000","American Bankers Assn Card Policy Council"," Ben Turner ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$80000","New York Bankers Assn"," Bryan Blom ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$80000","New York Bankers Assn"," Dwight Fettig ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$80000","New York Bankers Assn"," Kelly McGrath ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$80000","New York Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$80000","New York Bankers Assn"," Dawn Sears ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Fettig & Sears","$80000","New York Bankers Assn"," Ben Turner ","Revolving Door Profiles","Non Former Members of Congress"
"Ramthun Roy","$150000","American Bankers Assn"," Roy J Ramthun ","Revolving Door Profiles","Non Former Members of Congress"
"Spangler Strategies","$80000","American Bankers Assn"," Katy Spangler ","Revolving Door Profiles","Non Former Members of Congress"
"Tassey & Assoc","$120000","American Bankers Assn"," Jeffrey A Tassey ","Revolving Door Profiles","Non Former Members of Congress"
