"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Standard Chartered Bank","$629000",""," Michael Beresik ","Revolving Door Profiles","Non Former Members of Congress"
