"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Pine Street Strategies","$120000","National Bankers Assn"," Donald Jr Calloway ","No Revolving Door Profiles","Non Former Members of Congress"
"Pine Street Strategies","$120000","National Bankers Assn"," Michael W Williams ","Revolving Door Profiles","Non Former Members of Congress"
"Williams Group","$30000","National Bankers Assn"," Michael W Williams ","Revolving Door Profiles","Non Former Members of Congress"
