"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Squire Patton Boggs","$0","Jammal Trust Bank"," Gassan Baloul ","No Revolving Door Profiles","Non Former Members of Congress"
"Squire Patton Boggs","$0","Jammal Trust Bank"," Jack Kingston ","Revolving Door Profiles","Former Members of Congress"
"Squire Patton Boggs","$0","Jammal Trust Bank"," Laura Klick ","Revolving Door Profiles","Non Former Members of Congress"
