"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"WilmerHale LLP","$100000","City National Bank"," Robert D Lehman ","Revolving Door Profiles","Non Former Members of Congress"
"WilmerHale LLP","$100000","City National Bank"," Timothy Martin ","Revolving Door Profiles","Non Former Members of Congress"
