"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capitol Counsel","$290000","Financial Security Safety & Soundness Coalition"," Ethan Pittleman ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$290000","Financial Security Safety & Soundness Coalition"," John D Raffaelli ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$290000","Financial Security Safety & Soundness Coalition"," Jeffrey M Walter ","Revolving Door Profiles","Non Former Members of Congress"
