"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"McGinn & Co","$170000","Halkbank"," Charles Clements ","No Revolving Door Profiles","Non Former Members of Congress"
"McGinn & Co","$170000","Halkbank"," Daniel G Mcginn ","No Revolving Door Profiles","Non Former Members of Congress"
"McGinn & Co","$170000","Halkbank"," Elizabeth Wise ","No Revolving Door Profiles","Non Former Members of Congress"
