"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Barbour Griffith & Rogers","$200000","Trasta Komercbanka"," Lanny Griffith ","Revolving Door Profiles","Non Former Members of Congress"
"Barbour Griffith & Rogers","$200000","Trasta Komercbanka"," Brant Imperatore ","Revolving Door Profiles","Non Former Members of Congress"
