"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Angus & Nickerson","$60000","Citigroup Management Corp"," Barbara M Angus ","Revolving Door Profiles","Non Former Members of Congress"
"Angus & Nickerson","$60000","Citigroup Management Corp"," Gregory Nickerson ","Revolving Door Profiles","Non Former Members of Congress"
"Avenue Solutions","$170000","Citigroup Management Corp"," Tracy B Spicer ","Revolving Door Profiles","Non Former Members of Congress"
"Avenue Solutions","$170000","Citigroup Management Corp"," Lauraine D Sullivan ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$340000","Citigroup Management Corp"," Effie A Aquila ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$340000","Citigroup Management Corp"," Robert E Barnett ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$340000","Citigroup Management Corp"," Sujey Kallumadanda ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$340000","Citigroup Management Corp"," Raymond Natter ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$340000","Citigroup Management Corp"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Hill Strategies","$120000","Citigroup Management Corp"," Charles M Brain ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$110000","Citigroup Management Corp"," Richard Grafmeyer ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$110000","Citigroup Management Corp"," Lindsay D Hooper ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$110000","Citigroup Management Corp"," William McKenney ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$110000","Citigroup Management Corp"," Joseph Mikrut ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$110000","Citigroup Management Corp"," Jonathan Talisman ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$110000","Citigroup Management Corp"," Lawrence G Willcox ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Michael P Andrews ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Christine Burgeson ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Nicholas Calio ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Lionel C Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Jeffrey R Levey ","No Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Penelope Naas ","No Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," James 'Jimmy' Ryan ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Robert Schellhas ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Heather K Wingate ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$6760000",""," Maura Solomon Woosley ","Revolving Door Profiles","Non Former Members of Congress"
"Cypress Advocacy","$120000","Citigroup Management Corp"," J Patrick Cave ","Revolving Door Profiles","Non Former Members of Congress"
"Cypress Advocacy","$120000","Citigroup Management Corp"," Ben Dupuy ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Lauren Bazel ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Tara Bradshaw ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Robert J Cline ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," John L Doney ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Donna Steele Flynn ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," LaBrenda Garrett-Nelson ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Gary Gasper ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Bruce A Gates ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Nick D Giordano ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Francis Grab ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Dave Koshgarian ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Marty McGuinness ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Richard J Meltzer ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Thomas S Neubig ","No Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Anne Phelps ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," John D Porter ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Robert M Rozen ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$180000","Citigroup Management Corp"," Tim Urban ","Revolving Door Profiles","Non Former Members of Congress"
"Federalist Group","$320000","Citigroup Management Corp"," Julie Dammann ","Revolving Door Profiles","Non Former Members of Congress"
"Federalist Group","$320000","Citigroup Management Corp"," John Green ","Revolving Door Profiles","Non Former Members of Congress"
"Federalist Group","$320000","Citigroup Management Corp"," G Stewart Hall ","Revolving Door Profiles","Non Former Members of Congress"
"Federalist Group","$320000","Citigroup Management Corp"," Drew Maloney ","Revolving Door Profiles","Non Former Members of Congress"
"Federalist Group","$320000","Citigroup Management Corp"," Andrew M Rosenberg ","Revolving Door Profiles","Non Former Members of Congress"
"Kilpatrick Stockton LLP","$400000","Citigroup Management Corp"," David Armand Dekeyser ","Revolving Door Profiles","Non Former Members of Congress"
"Kilpatrick Stockton LLP","$400000","Citigroup Management Corp"," George Marcou ","No Revolving Door Profiles","Non Former Members of Congress"
"Kilpatrick Stockton LLP","$400000","Citigroup Management Corp"," Christopher A Ott ","No Revolving Door Profiles","Non Former Members of Congress"
"O'Melveny & Myers","$160000","Citigroup Management Corp"," Robert Eccles ","Revolving Door Profiles","Non Former Members of Congress"
"O'Melveny & Myers","$160000","Citigroup Management Corp"," Gary Tell ","No Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," Michael J Bates ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," Bryce L Harlow ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," John J Kelliher ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," Joab Lesesne ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," Ginger Loper ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," Richard J Tarplin ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," William E Jr Timmons ","Revolving Door Profiles","Non Former Members of Congress"
"Timmons & Co","$200000","Primerica Financial Services"," Daniel Turton ","Revolving Door Profiles","Non Former Members of Congress"
