"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Russ Reid Co","$40000","Commonwealth Corp"," Kristie Abel ","No Revolving Door Profiles","Non Former Members of Congress"
"Russ Reid Co","$40000","Commonwealth Corp"," Albert Clayton Boothby ","Revolving Door Profiles","Non Former Members of Congress"
"Russ Reid Co","$40000","Commonwealth Corp"," Mark D McIntyre ","Revolving Door Profiles","Non Former Members of Congress"
