"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Jones Walker et al","$80000","TCF Financial"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
"Monument Strategies","$140000","TCF Financial"," Jon Alexander ","Revolving Door Profiles","Non Former Members of Congress"
