"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Butera & Andrews","$20000","Riverside National Bank"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$20000","Riverside National Bank"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
