"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"US Bank","$1332073",""," Deborah Burke ","No Revolving Door Profiles","Non Former Members of Congress"
"US Bank","$1332073",""," Walter Price ","No Revolving Door Profiles","Non Former Members of Congress"
"Whitaker Strategies","$340000","US Bank"," Stephen Whitaker ","Revolving Door Profiles","Non Former Members of Congress"
