"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Raben Group","$20000","Bank of Bonify"," Lawrence Gonzalez ","No Revolving Door Profiles","Non Former Members of Congress"
"Raben Group","$20000","Bank of Bonify"," Kimberly Goulart ","No Revolving Door Profiles","Non Former Members of Congress"
