"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Stinson Morrison & Hecker","$0","First National Bank of Olathe"," HR Bert Pena ","Revolving Door Profiles","Non Former Members of Congress"
