"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Kadesh & Assoc","$100000","WMI Investment Corp"," Mark Kadesh ","Revolving Door Profiles","Non Former Members of Congress"
"Kadesh & Assoc","$100000","WMI Investment Corp"," Christian Kierig ","Revolving Door Profiles","Non Former Members of Congress"
