"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Cleary Gottlieb et al","$20000","Credit Agricole Corporate & Investment Bank"," Laura Klimpel ","No Revolving Door Profiles","Non Former Members of Congress"
"Cleary Gottlieb et al","$20000","Credit Agricole Corporate & Investment Bank"," Colin Lloyd ","No Revolving Door Profiles","Non Former Members of Congress"
"Cleary Gottlieb et al","$20000","Credit Agricole Corporate & Investment Bank"," Edward J Rosen ","No Revolving Door Profiles","Non Former Members of Congress"
