"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Capitol Counsel","$30000","American Bankers Insurance Assn"," James C Gould ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$30000","American Bankers Insurance Assn"," Denise M Henry ","No Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$30000","American Bankers Insurance Assn"," Jim Mccrery ","Revolving Door Profiles","Former Members of Congress"
"Capitol Counsel","$30000","American Bankers Insurance Assn"," John D Raffaelli ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$30000","American Bankers Insurance Assn"," Tucker Shumack ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Counsel","$30000","American Bankers Insurance Assn"," Richard Lyles Sullivan ","Revolving Door Profiles","Non Former Members of Congress"
"Clark Lytle & Geduldig","$120000","American Bankers Assn"," Steve Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"Clark Lytle & Geduldig","$120000","American Bankers Assn"," Sam K Geduldig ","Revolving Door Profiles","Non Former Members of Congress"
"Clark Lytle & Geduldig","$120000","American Bankers Assn"," Gary R Lytle ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$0",""," Greg Black ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$0",""," Anthony Dimarco ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$0",""," Scott Jenkins ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$0",""," Allison Kinney ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$0",""," Pamela Ricco ","No Revolving Door Profiles","Non Former Members of Congress"
"Florida Bankers Assn","$0",""," Alejandro Sanchez ","No Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$320000","American Bankers Assn"," Susan Brophy ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$320000","American Bankers Assn"," Brian Gaston ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$320000","American Bankers Assn"," Joel P Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Glover Park Group","$320000","American Bankers Assn"," Jason Rosenberg ","Revolving Door Profiles","Non Former Members of Congress"
"McIntyre Law Firm","$15000","American Bankers Insurance Assn"," James T McIntyre ","Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$450000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$450000",""," William J Bosies ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$450000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$450000",""," Stephen W Rice ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$450000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Perrin Dan","$0","American Bankers Assn"," Dan Perrin ","No Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Dwight Fettig ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Andrew Lowenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$80000","American Bankers Assn"," Brendon Weiss ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Dwight Fettig ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Kirsten T Johnson-Obey ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Andrew Lowenthal ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Porterfield Lowenthal & Fettig","$40000","New York Bankers Assn"," Brendon Weiss ","Revolving Door Profiles","Non Former Members of Congress"
"Tassey & Assoc","$120000","American Bankers Assn"," Mary Frances Kertz ","Revolving Door Profiles","Non Former Members of Congress"
"Tassey & Assoc","$120000","American Bankers Assn"," Jessica A Mandel ","No Revolving Door Profiles","Non Former Members of Congress"
"Tassey & Assoc","$120000","American Bankers Assn"," Jeffrey A Tassey ","Revolving Door Profiles","Non Former Members of Congress"
"Winston & Strawn","$30000","American Bankers Assn"," John D McMickle ","Revolving Door Profiles","Non Former Members of Congress"
