"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"US Bancorp","$1860000",""," Robert E Griner ","Revolving Door Profiles","Non Former Members of Congress"
"US Bancorp","$1860000",""," Kevin Macmillan ","Revolving Door Profiles","Non Former Members of Congress"
"Whitaker Strategies","$80000","US Bank"," Stephen Whitaker ","Revolving Door Profiles","Non Former Members of Congress"
