"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Albertine Enterprises","$90000","Boston Finance Group"," James J Albertine ","Revolving Door Profiles","Non Former Members of Congress"
"Albertine Enterprises","$90000","Boston Finance Group"," John M Albertine ","Revolving Door Profiles","Non Former Members of Congress"
