"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Jones Walker LLP","$80000","TCF Financial"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
"Monument Strategies","$95000","TCF Financial"," Jon Alexander ","Revolving Door Profiles","Non Former Members of Congress"
