"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Nate Gatten ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Tom Koonce ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Thomas Michael ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Steven R Patterson ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Brendan Reilly ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Jason Rosenberg ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Pierce Scranton ","Revolving Door Profiles","Non Former Members of Congress"
"JPMorgan Chase & Co","$6250000",""," Hillary West ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$240000","JPMorgan Chase & Co"," Scott D Aliferis ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$240000","JPMorgan Chase & Co"," Mary Baker ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$240000","JPMorgan Chase & Co"," Mike Evans ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$240000","JPMorgan Chase & Co"," Karishma Page ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$240000","JPMorgan Chase & Co"," Dennis Potter ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$240000","JPMorgan Chase & Co"," Steven Valentine ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$240000","JPMorgan Chase & Co"," James T Walsh ","Revolving Door Profiles","Former Members of Congress"
"Lawrence J Romans & Assoc","$80000","JPMorgan Chase & Co"," Lawrence J Romans ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$100000","JPMorgan Chase & Co"," Jenn Fogel-Bublick ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$100000","JPMorgan Chase & Co"," Matthew Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$100000","JPMorgan Chase & Co"," Jeff Markey ","Revolving Door Profiles","Non Former Members of Congress"
"McBee Strategic Consulting","$100000","JPMorgan Chase & Co"," Samuel Whitehorn ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Jane Alonso ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Mark Dennin ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Kimberly Ellis ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Jessica Herrera-Flanigan ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Andrew Howell ","No Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Ashley Hoy ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Katharine Lister ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," John P Mulligan ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Ryan Spangler ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," Rich Thomas ","Revolving Door Profiles","Non Former Members of Congress"
"Monument Policy Group","$120000","JPMorgan Chase & Co"," C Stewart Jr Verdery ","Revolving Door Profiles","Non Former Members of Congress"
"Nappi & Hoppe","$120000","JPMorgan Chase & Co"," Rodney C Hoppe ","Revolving Door Profiles","Non Former Members of Congress"
"Nappi & Hoppe","$120000","JPMorgan Chase & Co"," Chris Matthiesen ","Revolving Door Profiles","Non Former Members of Congress"
"Nappi & Hoppe","$120000","JPMorgan Chase & Co"," Douglas R Nappi ","Revolving Door Profiles","Non Former Members of Congress"
"Triangle Assoc","$0","JPMorgan Chase & Co"," Philip Blalock ","No Revolving Door Profiles","Non Former Members of Congress"
"Walter Group","$50000","JPMorgan Chase & Co"," Jeffrey M Walter ","Revolving Door Profiles","Non Former Members of Congress"
