"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Ogilvy Government Relations","$40000","National Bank of Canada"," Conrad A Lass ","Revolving Door Profiles","Non Former Members of Congress"
"Ogilvy Government Relations","$40000","National Bank of Canada"," Gordon Taylor ","Revolving Door Profiles","Non Former Members of Congress"
