"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Washington2 Advocates","$17500","Sterling Bank"," Jeff Bjornstad ","Revolving Door Profiles","Non Former Members of Congress"
"Washington2 Advocates","$17500","Sterling Bank"," Nina N Collier ","Revolving Door Profiles","Non Former Members of Congress"
"Washington2 Advocates","$17500","Sterling Bank"," Tony J Williams ","Revolving Door Profiles","Non Former Members of Congress"
