"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Brownstein Hyatt et al","$40000","Centrix Financial"," Norman Brownstein ","No Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$40000","Centrix Financial"," Makan Delrahim ","Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$40000","Centrix Financial"," Michael B Levy ","Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$40000","Centrix Financial"," Richard E May ","Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$30000","Centrix Financial"," Mary Clare Fitzgerald ","Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$30000","Centrix Financial"," Sky Gallegos ","No Revolving Door Profiles","Non Former Members of Congress"
"Greenberg Traurig LLP","$0","Centrix Financial"," James E Hyland ","Revolving Door Profiles","Non Former Members of Congress"
