"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Winston & Strawn","$20000","Council of Development Finance Agencies"," John D McMickle ","Revolving Door Profiles","Non Former Members of Congress"
