"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Wolf Block Public Strategies","$20000","BNA Financial Network"," Christopher T Cushing ","No Revolving Door Profiles","Non Former Members of Congress"
"Wolf Block Public Strategies","$20000","BNA Financial Network"," Jennifer B Ranji ","No Revolving Door Profiles","Non Former Members of Congress"
"Wolf Block Public Strategies","$20000","BNA Financial Network"," Stuart Shorenstein ","No Revolving Door Profiles","Non Former Members of Congress"
"Wolf Block et al","$20000","BNA Financial Network"," Jennifer B Ranji ","No Revolving Door Profiles","Non Former Members of Congress"
"Wolf Block et al","$20000","BNA Financial Network"," Stuart Shorenstein ","No Revolving Door Profiles","Non Former Members of Congress"
