"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Hogan & Hartson","$20000","Mellon Financial"," Nancy L Granese ","No Revolving Door Profiles","Non Former Members of Congress"
"Hogan & Hartson","$20000","Mellon Financial"," W Michael House ","Revolving Door Profiles","Non Former Members of Congress"
"Mellon Financial","$220000",""," Walter R III Day ","No Revolving Door Profiles","Non Former Members of Congress"
