"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Brownstein Hyatt et al","$280000","FirstBank (Colorado)"," Gregory Berger ","No Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$280000","FirstBank (Colorado)"," Norman Brownstein ","No Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$280000","FirstBank (Colorado)"," Makan Delrahim ","Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$280000","FirstBank (Colorado)"," Michael B Levy ","Revolving Door Profiles","Non Former Members of Congress"
"Brownstein Hyatt et al","$280000","FirstBank (Colorado)"," Richard E May ","Revolving Door Profiles","Non Former Members of Congress"
"Hamilton Consulting","$80000","FirstBank (Colorado)"," James Hamilton ","Revolving Door Profiles","Non Former Members of Congress"
"Walker James R","$60000","FirstBank (Colorado)"," James R Walker ","No Revolving Door Profiles","Non Former Members of Congress"
