"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Mayer Brown et al","$180000","Financial Services Group"," Margaret L Bass ","No Revolving Door Profiles","Non Former Members of Congress"
"Mayer Brown et al","$180000","Financial Services Group"," Robert E Glennon ","No Revolving Door Profiles","Non Former Members of Congress"
"Mayer Brown et al","$180000","Financial Services Group"," Janie A McCutchen ","No Revolving Door Profiles","Non Former Members of Congress"
