"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Barnes & Thornburg","$40000","National Bank of Commerce"," Richard R Boykin ","Revolving Door Profiles","Non Former Members of Congress"
"Heartland Consulting Group","$10000","National Bank of Commerce"," Suzanne Devane ","No Revolving Door Profiles","Non Former Members of Congress"
"Heartland Consulting Group","$10000","National Bank of Commerce"," Kevin C Richardson ","No Revolving Door Profiles","Non Former Members of Congress"
"SunTrust Banks","$0",""," Brenda L Skidmore ","No Revolving Door Profiles","Non Former Members of Congress"
