"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"D'Amato & Lynch","$141500","1st Financial Bank USA"," William Burton ","No Revolving Door Profiles","Non Former Members of Congress"
"Sagat & Burton","$600000","1st Financial Bank USA"," William Burton ","No Revolving Door Profiles","Non Former Members of Congress"
