"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"K&L Gates","$0","HomeStreet Bank"," Daniel FC Crowley ","Revolving Door Profiles","Non Former Members of Congress"
"K&L Gates","$0","HomeStreet Bank"," Bruce Heiman ","Revolving Door Profiles","Non Former Members of Congress"
