"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Butera & Andrews","$35000","State Bank of Long Island"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$35000","State Bank of Long Island"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
