"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Angus & Nickerson","$50000","Medallion Bank"," Barbara M Angus ","Revolving Door Profiles","Non Former Members of Congress"
"Angus & Nickerson","$50000","Medallion Bank"," Gregory Nickerson ","Revolving Door Profiles","Non Former Members of Congress"
"Washington Tax Group","$20000","Medallion Bank"," Gregory Nickerson ","Revolving Door Profiles","Non Former Members of Congress"
