"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Chesapeake Enterprises","$30000","Wells Fargo"," Scott W Reed ","No Revolving Door Profiles","Non Former Members of Congress"
"Doremus & Assoc","$444000","Wells Fargo"," Theodore A Doremus ","Revolving Door Profiles","Non Former Members of Congress"
"Rural Community Insurance Services","$165000",""," Linda Vickers ","No Revolving Door Profiles","Non Former Members of Congress"
"Vickers Linda","$144000","Rural Community Insurance Services"," Linda Vickers ","No Revolving Door Profiles","Non Former Members of Congress"
"Wells Fargo","$2265740",""," Daniel M Archer ","Revolving Door Profiles","Non Former Members of Congress"
"Wells Fargo","$2265740",""," Anita Eoloff ","No Revolving Door Profiles","Non Former Members of Congress"
"Wells Fargo","$2265740",""," Julie Slocum ","Revolving Door Profiles","Non Former Members of Congress"
