"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Buchanan Ingersoll & Rooney","$0","Commerce Bank"," Paul S Quinn ","Revolving Door Profiles","Non Former Members of Congress"
"Buchanan Ingersoll & Rooney","$0","Commerce Bank"," Robert S Winters ","Revolving Door Profiles","Non Former Members of Congress"
