"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Dutko Worldwide","$360000","AB Ukio Bankas"," Jeremiah Baronberg ","No Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$360000","AB Ukio Bankas"," Kim K Bayliss ","Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$360000","AB Ukio Bankas"," Mary Clare Fitzgerald ","Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$360000","AB Ukio Bankas"," Sally Painter ","Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$360000","AB Ukio Bankas"," Karen A Tramontano ","Revolving Door Profiles","Non Former Members of Congress"
