"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Barbour Griffith & Rogers","$200000","Alfa Bank"," Robert Blackwill ","Revolving Door Profiles","Non Former Members of Congress"
"Barbour Griffith & Rogers","$200000","Alfa Bank"," Edward M Jr Rogers ","Revolving Door Profiles","Non Former Members of Congress"
