"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Dutko Worldwide","$0","Parex Bank"," Mary Clare Fitzgerald ","Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$0","Parex Bank"," Sally Painter ","Revolving Door Profiles","Non Former Members of Congress"
"Dutko Worldwide","$0","Parex Bank"," Karen A Tramontano ","Revolving Door Profiles","Non Former Members of Congress"
