"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"America's Community Bankers","$1470471",""," Robert R Davis ","Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Janet Frank ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Nicole Palya Freeman ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Jodie Goff ","Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Sharon Haeger ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," William Ike Jones ","Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Stephen Kenneally ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Diane Casey Landry ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Greg P Mesack ","Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Patricia Milon ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Patrick O'Brien ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Krista Shonk ","No Revolving Door Profiles","Non Former Members of Congress"
"America's Community Bankers","$1470471",""," Barbara L Shycoff ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Wayne Abernathy ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," James Ballentine ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Sepideh Behram ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," John Blanchfield ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Lisa J Bleier ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Peter L Blocklin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," William H Boger ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," James Chessen ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," James Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Kenneth Clayton ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Dionne M Davies ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Robert R Davis ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Kerry Early ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Nessa Feddis ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Donna J Fisher ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Peter Garuccio ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Charles Gilman ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," William Douglas Johnson ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Keith Leggett ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Carter K McDowell ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," J Kevin A McKechnie ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Sally Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Fran Mordi ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Cristeena Naser ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Pheobe Papageorgiou ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Christopher Paridon ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Gerald Joseph Pigg ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Richard Riese ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Lawrence Seyfried ","Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$5500000",""," Deborah L Shannon ","No Revolving Door Profiles","Non Former Members of Congress"
