"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Dana Contratto","$120000","Islami Bank Bangladesh"," Dana Contratto ","Revolving Door Profiles","Non Former Members of Congress"
"Powell Moore","$45000","Islami Bank Bangladesh"," Powell Moore ","Revolving Door Profiles","Non Former Members of Congress"
