"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Mayer Brown LLP","$30000","Royal Bank of Canada"," David M McIntosh ","Revolving Door Profiles","Former Members of Congress"
"Mayer Brown LLP","$30000","Royal Bank of Canada"," John R Mirvish ","No Revolving Door Profiles","Non Former Members of Congress"
"RBC Capital Markets","$850000",""," Shawn Maher ","Revolving Door Profiles","Non Former Members of Congress"
"RBC Capital Markets","$850000",""," LaBrena Martin ","No Revolving Door Profiles","Non Former Members of Congress"
