"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Glover Park Group","$160000","Standard Chartered Bank"," Joel P Johnson ","Revolving Door Profiles","Non Former Members of Congress"
