"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"BB&T Corp","$1143057",""," John Hardage ","Revolving Door Profiles","Non Former Members of Congress"
"BB&T Corp","$1143057",""," Mary Wasaff ","No Revolving Door Profiles","Non Former Members of Congress"
"SunTrust Banks","$860000",""," Mark Oesterle ","Revolving Door Profiles","Non Former Members of Congress"
