"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Eris Group","$60000","City National Bank"," Doyle Bartlett ","Revolving Door Profiles","Non Former Members of Congress"
"Eris Group","$60000","City National Bank"," Brad Cheney ","Revolving Door Profiles","Non Former Members of Congress"
"Eris Group","$60000","City National Bank"," Travis Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Eris Group","$60000","City National Bank"," Chris McCannell ","Revolving Door Profiles","Non Former Members of Congress"
"Eris Group","$60000","City National Bank"," Greg P Mesack ","Revolving Door Profiles","Non Former Members of Congress"
"WilmerHale LLP","$190000","City National Bank"," Robert D Lehman ","Revolving Door Profiles","Non Former Members of Congress"
"WilmerHale LLP","$190000","City National Bank"," Timothy Martin ","Revolving Door Profiles","Non Former Members of Congress"
