"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"New York Community Bank","$26000",""," Jennifer Sanfilippo ","No Revolving Door Profiles","Non Former Members of Congress"
"Park Strategies","$20000","New York Community Bancorp"," Alfonse M D'Amato ","Revolving Door Profiles","Former Members of Congress"
"Park Strategies","$20000","New York Community Bancorp"," Steve Minarik ","No Revolving Door Profiles","Non Former Members of Congress"
"Park Strategies","$20000","New York Community Bancorp"," Kraig M Siracuse ","Revolving Door Profiles","Non Former Members of Congress"
"Royer Law Firm","$0","New York Community Bank"," Robert S Royer ","Revolving Door Profiles","Non Former Members of Congress"
