"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Blank Rome Government Relations","$170000","Cedrus Bank"," Spencer Abraham ","Revolving Door Profiles","Former Members of Congress"
"Blank Rome Government Relations","$170000","Cedrus Bank"," Jennifer Guy Ellison ","Revolving Door Profiles","Non Former Members of Congress"
"Blank Rome Government Relations","$170000","Cedrus Bank"," David S Thompson ","Revolving Door Profiles","Non Former Members of Congress"
