"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Bradley","$20000","Troy Bank & Trust Co"," J David Stewart ","Revolving Door Profiles","Non Former Members of Congress"
