"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Park Strategies","$0","Signature Bank"," Alfonse M D'Amato ","Revolving Door Profiles","Former Members of Congress"
"Park Strategies","$0","Signature Bank"," Steve Minarik ","No Revolving Door Profiles","Non Former Members of Congress"
"Park Strategies","$0","Signature Bank"," Kraig M Siracuse ","Revolving Door Profiles","Non Former Members of Congress"
