"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Husch Blackwell LLP","$50000","Franklin Savings Bank"," Kyle J Gilster ","Revolving Door Profiles","Non Former Members of Congress"
"Husch Blackwell LLP","$50000","Franklin Savings Bank"," Adam Sachs ","Revolving Door Profiles","Non Former Members of Congress"
"Husch Blackwell Strategies","$30000","Franklin Savings Bank"," Adam Sachs ","Revolving Door Profiles","Non Former Members of Congress"
