"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Avenue Strategies Global","$70000","Bank of Beirut"," Barry Bennett ","Revolving Door Profiles","Non Former Members of Congress"
"Avenue Strategies Global","$70000","Bank of Beirut"," Ed Brookover ","No Revolving Door Profiles","Non Former Members of Congress"
"Avenue Strategies Global","$70000","Bank of Beirut"," Bud Cummins ","No Revolving Door Profiles","Non Former Members of Congress"
