"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Ballard Partners","$910000","Halkbank"," Brian D Ballard ","Revolving Door Profiles","Non Former Members of Congress"
"Ballard Partners","$910000","Halkbank"," Sylvester Lukis ","Revolving Door Profiles","Non Former Members of Congress"
"Ballard Partners","$910000","Halkbank"," James Rubin ","Revolving Door Profiles","Non Former Members of Congress"
"Ballard Partners","$910000","Halkbank"," Robert Wexler ","Revolving Door Profiles","Former Members of Congress"
"McGinn & Co","$560000","Halkbank"," Charles Clements ","No Revolving Door Profiles","Non Former Members of Congress"
"McGinn & Co","$560000","Halkbank"," Daniel G Mcginn ","No Revolving Door Profiles","Non Former Members of Congress"
"McGinn & Co","$560000","Halkbank"," Elizabeth Wise ","No Revolving Door Profiles","Non Former Members of Congress"
