"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Pillsbury Winthrop et al","$90000","Association of Cyprus Banks"," Greg Laughlin ","Revolving Door Profiles","Former Members of Congress"
"Pillsbury Winthrop et al","$90000","Association of Cyprus Banks"," Elizabeth Moeller ","No Revolving Door Profiles","Non Former Members of Congress"
"Pillsbury Winthrop et al","$90000","Association of Cyprus Banks"," Matthew Scott Oresman ","Revolving Door Profiles","Non Former Members of Congress"
"Pillsbury Winthrop et al","$90000","Association of Cyprus Banks"," Craig Saperstein ","Revolving Door Profiles","Non Former Members of Congress"
