"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","AmSouth Bancorp"," Paul Blankenstein ","No Revolving Door Profiles","Non Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","AmSouth Bancorp"," Cantwell F III Muckenfuss ","Revolving Door Profiles","Non Former Members of Congress"
"Miller Hamilton et al","$80000","AmSouth Bancorp"," Palmer C Hamilton ","No Revolving Door Profiles","Non Former Members of Congress"
