"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Bradley Arant et al","$0","Bank of Alabama"," J David Stewart ","Revolving Door Profiles","Non Former Members of Congress"
