"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Delta Development Group","$0","Milton Hershey School"," Leroy D Jr Kline ","No Revolving Door Profiles","Non Former Members of Congress"
"Delta Development Group","$0","Milton Hershey School"," Anthony B Seitz ","No Revolving Door Profiles","Non Former Members of Congress"
"Delta Development Group","$0","Milton Hershey School"," Scott P Tochterman ","Revolving Door Profiles","Non Former Members of Congress"
"Washington Strategies","$50000","Hershey Trust Co"," Jennifer Johnson Jarrell ","Revolving Door Profiles","Non Former Members of Congress"
"Washington Strategies","$50000","Hershey Trust Co"," William P Jarrell ","Revolving Door Profiles","Non Former Members of Congress"
"Washington Strategies","$50000","Hershey Trust Co"," Craig Richardson ","No Revolving Door Profiles","Non Former Members of Congress"
"Washington Strategies","$50000","Hershey Trust Co"," Troy Tidwell ","No Revolving Door Profiles","Non Former Members of Congress"
"Washington Strategies","$50000","Hershey Trust Co"," Geoff Ziebart ","Revolving Door Profiles","Non Former Members of Congress"
