"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Barnett Sivon & Natter","$40000","American Bankers Insurance Assn"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Jeffrey Bergner ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," David Bockorny ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Charles M Brain ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," David Castagnetti ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," James III Hawkins ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Alvin B Jackson ","No Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Brenda Reese ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Melissa Schulman ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$160000","American Bankers Assn"," Scott B Styles ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$40000","American Bankers Assn"," Cliff Andrews ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$40000","American Bankers Assn"," Wright H Jr Andrews ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$40000","American Bankers Assn"," James J Butera ","No Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$40000","American Bankers Assn"," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$40000","American Bankers Assn"," Ryan D Israel ","No Revolving Door Profiles","Non Former Members of Congress"
"Clark & Lytle","$160000","American Bankers Assn"," Steve Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"Clark & Lytle","$160000","American Bankers Assn"," Gary R Lytle ","No Revolving Door Profiles","Non Former Members of Congress"
"Clark Steve","$40000","American Bankers Assn"," Steve Clark ","No Revolving Door Profiles","Non Former Members of Congress"
"Covington & Burling","$20000","American Bankers Assn"," John C Dugan ","Revolving Door Profiles","Non Former Members of Congress"
"Goodwin Procter & Hoar","$0","Massachusetts Bankers Assn"," Jeremiah S Buckley ","Revolving Door Profiles","Non Former Members of Congress"
"Goodwin Procter & Hoar","$0","Massachusetts Bankers Assn"," Margo HK Tank ","Revolving Door Profiles","Non Former Members of Congress"
"Law Offices of Thomas L Farmer","$160000","American Bankers Assn"," Thomas L Farmer ","No Revolving Door Profiles","Non Former Members of Congress"
"Miller & Chevalier","$0","Florida Bankers Assn"," Leonard Jr Bickwit ","Revolving Door Profiles","Non Former Members of Congress"
"Miller & Chevalier","$0","Florida Bankers Assn"," David B Blair ","No Revolving Door Profiles","Non Former Members of Congress"
"Miller & Chevalier","$0","Florida Bankers Assn"," Lawrence B Gibbs ","Revolving Door Profiles","Non Former Members of Congress"
"Miller & Chevalier","$0","Florida Bankers Assn"," Merrill Godfrey ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$140000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$140000",""," William J Bosies ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$140000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$140000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$109181",""," James R Biery ","No Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$109181",""," Louise A Rynd ","No Revolving Door Profiles","Non Former Members of Congress"
"Steven T Kuykendall & Assoc","$20000","California Bankers Assn"," Steven T Kuykendall ","Revolving Door Profiles","Former Members of Congress"
"Thacher Proffitt & Wood","$160000","California Bankers Assn"," Louis H Nevins ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Michael W Adcock ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Jason Anderson ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Steve Brophy ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Dawn Callaghan ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Ray Cole ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Steve Crane ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Molly Dittmer ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Anita Estell ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," David Fenig ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Paul D Grimm ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Simon Gros ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Herschel V Jr Hawley ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Vicki J Hicks ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Kimberly Johnson ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Kevin F Kelly ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Victor F III Klatt ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Evan A Knisely ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Brigid Kolish ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Thomas L Lankford ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," George H Jr Lowe ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Keith G Morrison ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Steven O Palmer ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," D'Arcy Philps ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Colette M Pollock ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Lendell W Porterfield ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Jason Rossbach ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Jan Schoonmaker ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Chad Schulken ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Tommy Sears ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Scott A Spear ","No Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," John C Stone ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Jasper Thomson ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," Jeffery S Trinca ","Revolving Door Profiles","Non Former Members of Congress"
"Van Scoyoc Assoc","$120000","American Bankers Assn"," H Stewart Van Scoyoc ","Revolving Door Profiles","Non Former Members of Congress"
