"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Doremus & Assoc","$200000","Wells Fargo"," Theodore A Doremus ","Revolving Door Profiles","Non Former Members of Congress"
"Rural Community Insurance Services","$0",""," Mike Connealy ","No Revolving Door Profiles","Non Former Members of Congress"
"Rural Community Insurance Services","$0",""," Linda Vickers ","No Revolving Door Profiles","Non Former Members of Congress"
"Vickers Linda","$246000","Rural Community Insurance Services"," Linda Vickers ","No Revolving Door Profiles","Non Former Members of Congress"
"Wells Fargo","$620000",""," Anita B Ecoloff ","No Revolving Door Profiles","Non Former Members of Congress"
