"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Alston & Bird","$40000","Westdeutsche Landesbank Girozentrale"," Thomas M Boyd ","Revolving Door Profiles","Non Former Members of Congress"
"Alston & Bird","$40000","Westdeutsche Landesbank Girozentrale"," Thomas E Crocker ","Revolving Door Profiles","Non Former Members of Congress"
"Alston & Bird","$40000","Westdeutsche Landesbank Girozentrale"," Jonathan M Winer ","Revolving Door Profiles","Non Former Members of Congress"
