"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"O'Connor & Hannan","$80000","Bankfirst (South Dakota)"," Frederick T Dombo ","Revolving Door Profiles","Non Former Members of Congress"
"O'Connor & Hannan","$80000","Bankfirst (South Dakota)"," Brant Imperatore ","Revolving Door Profiles","Non Former Members of Congress"
"O'Connor & Hannan","$80000","Bankfirst (South Dakota)"," Timothy W Jenkins ","No Revolving Door Profiles","Non Former Members of Congress"
