"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$500000","Shinsei Bank"," Janet C Boyd ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$500000","Shinsei Bank"," Stacy Carlson ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$500000","Shinsei Bank"," Thomas S Foley ","No Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$500000","Shinsei Bank"," Anthony Foti ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$500000","Shinsei Bank"," Bill Paxon ","Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$500000","Shinsei Bank"," Paul G Scolese ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$500000","Shinsei Bank"," Henry A Terhune ","Revolving Door Profiles","Non Former Members of Congress"
"Berman Enterprises","$20000","Shinsei Bank"," Wayne L Berman ","Revolving Door Profiles","Non Former Members of Congress"
"Berman Enterprises","$20000","Shinsei Bank"," Nancy H Mason ","Revolving Door Profiles","Non Former Members of Congress"
